Serial Number,Part Number,Error Code,Error Description,Last Station Known
"1651924052071","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052150","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924052220","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052362","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.455e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.543e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924052387","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924052398","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052410","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052411","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924052451","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052578","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924052580","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1651924052584","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924052641","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9685617", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1651924052665","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924052763","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1651924052814","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052876","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9711685", waiting until "load"[22m
","PHT_REPAIR"
"1651924052881","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052891","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1651924052897","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1651924052916","692-2G520-0200-500","EC143","PCI Express bus error","BIT_REPAIR"
"1651924052919","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924052940","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","FLA_REPAIR"
"1651924052969","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053003","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924053005","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-It cannot read serial number.","CHIFLASH_REPAIR"
"1651924053009","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053053","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924053063","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924053068","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","PHT_REPAIR"
"1651924053073","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924053104","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1651924053111","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924053113","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9689423", waiting until "load"[22m
","PHT_REPAIR"
"1651924053130","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924053261","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053274","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053299","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924053329","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053336","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053341","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924053344","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924053346","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","CHIFLASH_REPAIR"
"1651924053354","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053357","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053360","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924053377","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9685636", waiting until "load"[22m
","BAT_REPAIR"
"1651924053379","692-2G520-0200-500","EC014","bandwidth out of range","FCT_REPAIR"
"1651924053381","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053385","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924053388","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053402","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924053409","692-2G520-0200-500","020025127_na","vendorID-not-match","FLA_REPAIR"
"1651924053436","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053442","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053447","692-2G520-0200-500","EC210","Environment exception occurred, IST testing could not complete","IST_REPAIR"
"1651924053448","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053451","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053453","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.950e-05) is higher than allowed (8.500e-05),Top Level (recipe_sample) > BAT ERROR: Hotspot offset temp (26.83degC) is greater than allowed (19.00degC)","BAT_REPAIR"
"1651924053468","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053481","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924053515","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","CHIFLASH_REPAIR"
"1651924053516","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","CHIFLASH_REPAIR"
"1651924053537","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053546","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9711652", waiting until "load"[22m
","PHT_REPAIR"
"1651924053562","692-2G520-0200-5R0","EC220","pci device not found","BAT_REPAIR"
"1651924053568","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053581","692-2G520-0200-5R0","EC288","","BAT_REPAIR"
"1651924053717","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1651924053723","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053733","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924053735","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053744","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053749","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053752","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924053770","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053773","692-2G520-0200-500","EC773","Data/buffer mismatch with expected","BAT_REPAIR"
"1651924053779","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053784","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","CHIFLASH_REPAIR"
"1651924053798","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053809","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924053811","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053819","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","CHIFLASH_REPAIR"
"1651924053820","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.634e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.939e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924053824","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053829","692-2G520-0200-500","EC603","NvLink.GetErrorCounts NVRM timeout [4.064 seconds]","BIT_REPAIR"
"1651924053844","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053869","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924053895","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-Can't read serial number","CHIFLASH_REPAIR"
"1651924053900","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924053928","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.704e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.902e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924053996","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","PHT_REPAIR"
"1651924054022","692-2G520-0200-5R0","EC272","Read parameter differs from expected","FCT_REPAIR"
"1651924054034","965-2G520-0900-001","EC281","Temperature above specified limit-Top Level (recipe_sample) > BAT ERROR: Hotspot offset temp (23.30degC) is greater than allowed (19.00degC)","BAT_REPAIR"
"1651924054038","692-2G520-0200-500","EC143","PCI Express bus error","FCT_REPAIR"
"1651924054043","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054045","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","CHIFLASH_REPAIR"
"1651924054046","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054073","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054103","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054133","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.266e-05) is higher than allowed (7.200e-05)","BAT_REPAIR"
"1651924054140","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054141","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924054153","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054155","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924054171","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054174","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054175","692-2G520-0200-500","020000518288","PHT(MODS_PHT(test-failed))","PHT_REPAIR"
"1651924054178","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054181","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054183","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054254","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054260","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (8.206e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.707e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924054261","965-2G520-6300-001","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1651924054264","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054267","692-2G520-0200-500","9854E0","PCB刮伤/裂纹/殘漆/破损/其他外观不良(PCB Scratch / crack / paint / damage or other cosmetic)-component broken","DISASSEMBLY_REPAIR"
"1651924054277","965-2G520-6300-001","EC281","Temperature above specified limit","BAT_REPAIR"
"1651924054295","692-2G520-0200-000","9857E0","PCB弯曲/扭曲/破损(PCB Bent / twisted / damaged)-side dent","BAT_REPAIR"
"1651924054299","692-2G520-0200-500","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924054306","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054307","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054312","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1651924054316","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-CANT READ SN","CHIFLASH_REPAIR"
"1651924054317","692-2G520-0200-5R0","981600","找不到设备/显卡(Device/board not recognized)-Can't read SN #","CHIFLASH_REPAIR"
"1651924054318","692-2G520-0200-5R0","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/survey/9630839", waiting until "load"[22m
","PHT_REPAIR"
"1651924054324","692-2G520-0200-500","EC534","MODS NOT REPORT ANY EC","PHT_REPAIR"
"1651924054330","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054360","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054382","692-2G520-0200-500","EC143","PCI Express bus error","FCT_REPAIR"
"1651924054386","692-2G520-0200-500","EC288","Power is below specified limit","BAT_REPAIR"
"1651924054390","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054391","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924054399","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924054432","692-2G520-0200-5R0","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054437","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-SN# FAIL","CHIFLASH_REPAIR"
"1651924054448","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054451","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","CHIFLASH_REPAIR"
"1651924054452","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-sn# fail","CHIFLASH_REPAIR"
"1651924054455","692-2G520-0200-500","Error","Processing failed: page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to "https://wareconn.com/r/Summary/pctls", waiting until "load"[22m
","BAT_REPAIR"
"1651924054460","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924054484","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.530e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924054493","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","PHT_REPAIR"
"1651924054496","692-2G520-0200-500","EC534","MODS NOT REPORT ANY EC","PHT_REPAIR"
"1651924054515","692-2G520-0200-5R0","EC143","PCI Express bus error","BAT_REPAIR"
"1651924054517","692-2G520-0200-5R0","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054531","692-2G520-0200-500","EC143","PCI Express bus error","BAT_REPAIR"
"1651924054536","692-2G520-0200-500","981600","找不到设备/显卡(Device/board not recognized)-can't read serial number","CHIFLASH_REPAIR"
"1651924054553","692-2G520-0200-500","EC316","ECC detected a correctable error in FB","PHT_REPAIR"
"1651924054562","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054685","692-2G520-0200-500","Error","Processing failed: elementHandle.press: Timeout 30000ms exceeded.
Call log:
[2m  - elementHandle.press("Enter")[22m
","BAT_REPAIR"
"1651924054689","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054697","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054717","692-2G520-0200-500","EC143","PCI Express bus error","PHT_REPAIR"
"1651924054721","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054725","692-2G520-0200-500","EC445","Thermal resistance is too high-Top Level (recipe_sample) > BAT Monitor 0 (GPU_AVG, INPUT_TOTAL_BOARD2) R value (7.676e-05) is higher than allowed (7.200e-05),Top Level (recipe_sample) > BAT Monitor 1 (GPU_OFFSET_MAX, INPUT_TOTAL_BOARD2) R value (8.878e-05) is higher than allowed (8.500e-05)","BAT_REPAIR"
"1651924054787","692-2G520-0200-500","EC288","Power is below specified limit","PHT_REPAIR"
"1651924054791","692-2G520-0200-5R0","EC139","Acceptable temperature limits exceeded or the thermal sensor is broken or miscalibrated","BAT_REPAIR"
"1651924054792","692-2G520-0200-500","Error","Processing failed: page.waitForTimeout: Target page, context or browser has been closed","PHT_REPAIR"
